run_id,cycle,tau_t,sigma_t,switch_cycle,tau,sigma,tau_after,sigma_after,s1,s2,peer_signal,price_1,markup_1,unit_cost_1,quantity_1,profit_1,elasticity_1,price_2,markup_2,unit_cost_2,quantity_2,profit_2,elasticity_2,rho,gamma,delta
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,90,0.0,0.0,90,0.1,0.05,0.0,0.0,0.5981598036800005,0.40184019631999945,0.5981598036800005,15.450814946681641,14.450814946681641,1.0,299.0799018400003,,4.724870935528738,15.038237551910026,14.038237551910026,1.0,200.92009815999972,,13.12966595887001,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,91,0.0,0.0,90,0.1,0.05,0.0,0.0,0.4950200099600006,0.5049799900399994,0.4950200099600006,14.742660189761178,13.742660189761178,1.0,247.5100049800003,,4.475603595054776,14.376355539360295,13.376355539360295,1.0,252.4899950199997,,2.2490674136130604,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,92,0.0,0.0,90,0.1,0.05,0.0,0.0,0.49544000912000064,0.5045599908799994,0.49544000912000064,15.005527180273118,14.005527180273118,1.0,247.72000456000032,,0.2,14.657537762392279,13.657537762392279,1.0,252.27999543999968,,0.2,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,93,0.0,0.0,90,0.1,0.05,0.0,0.0,0.49554000892000066,0.5044599910799993,0.49554000892000066,15.25525082125946,14.25525082125946,1.0,247.77000446000034,,0.2,14.924660874272664,13.924660874272664,1.0,252.22999553999963,,0.2,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,94,0.0,0.0,90,0.1,0.05,0.0,0.0,0.4959000082000007,0.5040999917999993,0.4959000082000007,15.492488280196486,14.492488280196486,1.0,247.95000410000034,,0.2,15.17842783055903,14.17842783055903,1.0,252.04999589999966,,0.2,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,95,0.0,0.0,90,0.1,0.05,0.0,0.0,0.49654000692000083,0.5034599930799991,0.49654000692000083,15.717863866186661,14.717863866186661,1.0,248.27000346000042,,0.2,15.419506439031078,14.419506439031078,1.0,251.72999653999955,,0.2,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,96,0.0,0.0,90,0.1,0.05,0.0,0.0,0.4974600050800008,0.5025399949199991,0.4974600050800008,15.931970672877327,14.931970672877327,1.0,248.7300025400004,,0.2,15.648531117079523,14.648531117079523,1.0,251.26999745999956,,0.2,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,97,0.0,0.0,90,0.1,0.05,0.0,0.0,0.4985800028400009,0.5014199971599991,0.4985800028400009,16.13537213923346,15.135372139233459,1.0,249.29000142000046,,0.2,15.866104561225546,14.866104561225546,1.0,250.70999857999954,,0.2,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,98,0.0,0.0,90,0.1,0.05,0.0,0.0,0.49982000036000107,0.5001799996399989,0.49982000036000107,16.328603532271785,15.328603532271785,1.0,249.91000018000054,,0.2,16.07279933316427,15.072799333164268,1.0,250.08999981999946,,0.2,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,99,0.0,0.0,90,0.1,0.05,0.0,0.0,0.5010999978000011,0.4989000021999988,0.5010999978000011,16.512173355658195,15.512173355658195,1.0,250.54999890000056,,0.21484920650215858,16.269159366506052,15.269159366506052,1.0,249.4500010999994,,0.2,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,100,0.0,0.0,90,0.1,0.05,0.0,0.0,0.5024599950800013,0.4975400049199987,0.5024599950800013,16.686564687875283,15.686564687875284,1.0,251.22999754000062,,0.24244142738561736,16.45570139818075,15.455701398180748,1.0,248.77000245999938,,0.22480196579942463,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,101,0.0,0.0,90,0.1,0.05,0.0,0.0,0.5038599922800013,0.49614000771999867,0.5038599922800013,16.852236453481517,15.852236453481519,1.0,251.92999614000067,,0.2648425425742762,16.632916328271712,15.63291632827171,1.0,248.07000385999933,,0.24716200964437293,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,102,0.0,0.0,90,0.1,0.05,0.0,0.0,0.5052599894800016,0.4947400105199984,0.5052599894800016,17.00962463080744,16.00962463080744,1.0,252.6299947400008,,0.2808557988017038,16.80127051185812,15.801270511858123,1.0,247.3700052599992,,0.26380584492291015,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,103,0.0,0.0,90,0.1,0.05,0.0,0.0,0.5064599870800015,0.4935400129199985,0.5064599870800015,17.159143399267066,16.159143399267066,1.0,253.22999354000075,,0.2551871313916504,16.961206986265218,15.961206986265216,1.0,246.77000645999925,,0.2411388651272702,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,104,0.0,0.0,90,0.1,0.05,0.0,0.0,0.5078799842400018,0.4921200157599982,0.5078799842400018,17.30118622930371,16.30118622930371,1.0,253.9399921200009,,0.3199171669591717,17.113146636951953,16.113146636951953,1.0,246.0600078799991,,0.30412149742141115,0.2,0.7,0.5
20251229-180107_seed3_N500_T130_tau0.1_sig0.05_sc90_tauA0.0_sigA0.0,105,0.0,0.0,90,0.1,0.05,0.0,0.0,0.509059981880002,0.49094001811999793,0.509059981880002,17.43612691783852,16.43612691783852,1.0,254.529990940001,,0.28150488390247674,17.257489305104354,16.257489305104354,1.0,245.47000905999897,,0.2691891809064777,0.2,0.7,0.5
